index,time_sec,joint_1_rad,joint_1_deg,joint_1_pwm_us,joint_2_rad,joint_2_deg,joint_2_pwm_us,joint_3_rad,joint_3_deg,joint_3_pwm_us,joint_4_rad,joint_4_deg,joint_4_pwm_us
178,17.654125823,1.2059998396063836,69.0987009029,2268,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
179,17.754125823,1.2464998510630698,71.41918062959961,2293,0.5,28.64788975654116,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
180,17.854125823,1.2839998625197568,73.56777301776,2317,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
181,17.954125823,1.3184998739764444,75.54447806738119,2339,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
182,18.054125823,1.3499998854331297,77.34929577846299,2359,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
183,18.154125823,1.378499896889816,78.9822261510056,2378,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
184,18.254125823,1.4039999083465007,80.44326918500889,2394,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
185,18.354125823,1.4264999198031851,81.7324248804729,2408,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
186,18.454125823,1.4459999312598688,82.84969323739764,2421,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
187,18.554125823,1.4624999427165537,83.79507425578319,2431,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
188,18.654125823,1.4759999541732387,84.5685679356295,2440,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
189,18.754125823,1.4864999656299236,85.17017427693655,2446,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
190,18.854125823,1.4939999770866084,85.59989327970436,2451,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
191,18.954125823,1.4984999885432935,85.85772494393294,2454,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
192,19.054125823,1.499999999999978,85.94366926962222,2455,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
193,19.054126204,1.4999999999999998,85.94366926962347,2455,0.5000000000000001,28.64788975654117,1593,0.5000000000000002,28.647889756541176,2132,0.0,0.0,500
194,19.154126204,1.4984999999999997,85.85772560035385,2454,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
195,19.254126204,1.494,85.59989459254498,2451,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
196,19.354126204,1.4865000000000002,85.17017624619689,2446,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
197,19.454126203999998,1.476,84.56857056130951,2440,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
198,19.554126204,1.4625000000000004,83.79507753788292,2431,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
199,19.654126204,1.4460000000000002,82.84969717591704,2421,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
200,19.754126204,1.4265000010668805,81.73242953653968,2408,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
201,19.854126204,1.4040000061919495,80.44327479114015,2394,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
202,19.954126203999998,1.3785000113170187,78.98223270720139,2378,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
203,20.054126204,1.3500000179231224,77.34930336958041,2359,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
204,20.154126204,1.3185000268040734,75.54448682375933,2339,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
205,20.254126204,1.284000035887785,73.56778295101631,2317,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
206,20.354126204,1.2465000456218522,71.4191917769967,2293,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
207,20.454126203999998,1.2060000555126051,69.09871327341527,2268,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
208,20.554126204,1.1625000656261935,66.60634744406211,2240,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
209,20.654126204,1.1160000776194945,63.94209438386932,2210,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
210,20.754126204,1.066500090078918,61.105954011844126,2179,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
211,20.854126204,1.0140001026370307,58.097926306934156,2145,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
212,20.954126203999998,0.958500116999411,54.91801136686186,2110,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
213,21.054126204,0.9000001319318214,51.56620912091064,2073,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
214,21.154126204,0.8385001481475826,48.04251960995075,2034,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
215,21.254126204,0.7740001657194819,44.346942838152614,1992,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
216,21.354126204,0.7065001842984415,40.47947878551553,1950,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
217,21.454126203999998,0.636000203764499,36.44012744516616,1905,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
218,21.554126204,0.5625002240239744,32.22888881173705,1858,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
219,21.654126204,0.4860002454022978,27.845762903873958,1809,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
220,21.754126204,0.4065002680641978,23.290749731015136,1758,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
221,21.854126204,0.3240002919696947,18.563849290869925,1706,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
222,21.954126203999998,0.2385003174583311,13.665061602892678,1651,0.5,28.64788975654116,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
223,22.054126204,0.15000034370048354,8.594386619549471,1595,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
224,22.154126204,0.06150033224392426,3.523709476229192,1539,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
225,22.254126204,-0.0239996792127668,-1.3750803285593918,1484,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
226,22.354126204,-0.10649969066945664,-6.1019827948086585,1432,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
227,22.454126203999998,-0.18599970212614614,-10.65699792251866,1381,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
228,22.554126204,-0.2624997135828344,-15.040125711689342,1332,0.5,28.64788975654116,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
229,22.654126204,-0.3359997250395228,-19.251366162320785,1285,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
230,22.754126204,-0.4064997364962104,-23.290719274412936,1241,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
231,22.854126204,-0.4739997479528979,-27.158185047965834,1198,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
232,22.954126203999998,-0.5384997594095826,-30.853763482979325,1157,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
233,23.054126204,-0.5999997708662663,-34.37745457945351,1117,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
234,23.154126204,-0.6584997823229507,-37.72925833738849,1080,0.5,28.64788975654116,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
235,23.254126204,-0.7139997937796361,-40.909174756784275,1045,0.5,28.64788975654116,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
236,23.354126204,-0.7664998052363217,-43.91720383764083,1011,0.5,28.64788975654116,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
237,23.454126203999998,-0.8159998166930094,-46.75334557995826,980,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
238,23.554126204,-0.8624998281496961,-49.41759998373638,950,0.5,28.64788975654116,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
239,23.654126204,-0.9059998396063835,-51.9099670489753,922,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
240,23.754126204,-0.94649985106307,-54.23044677567491,897,0.5,28.64788975654116,1593,0.4999999999999997,28.647889756541147,2132,0.0,0.0,500
241,23.854126204,-0.9839998625197568,-56.3790391638353,873,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
242,23.954126203999998,-1.0184998739764444,-58.35574421345649,851,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
243,24.054126204,-1.0499998854331296,-60.16056192453829,831,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
244,24.154126204,-1.078499896889816,-61.793492297080924,813,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
245,24.254126204,-1.1039999083465006,-63.25453533108419,796,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
246,24.354126204,-1.126499919803185,-64.54369102654822,782,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
247,24.454126203999998,-1.145999931259869,-65.66095938347296,770,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
248,24.554126204,-1.1624999427165537,-66.60634040185849,759,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
249,24.654126204,-1.1759999541732387,-67.3798340817048,750,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
250,24.754126204,-1.1864999656299235,-67.98144042301185,744,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
251,24.854126204,-1.1939999770866083,-68.41115942577966,739,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
252,24.954126203999998,-1.1984999885432934,-68.66899109000823,736,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
253,25.054126204,-1.199999999999978,-68.75493541569753,735,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
254,25.054126585,-1.1999999999999997,-68.75493541569877,735,0.5,28.64788975654116,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
255,25.154126585,-1.1985,-68.66899174642916,736,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
256,25.254126584999998,-1.194,-68.4111607386203,739,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
257,25.354126585,-1.1864999999999999,-67.98144239227217,744,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
258,25.454126584999997,-1.176,-67.37983670738481,750,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
259,25.554126585,-1.1625,-66.6063436839582,759,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
260,25.654126585,-1.1460000000000004,-65.66096332199236,770,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
261,25.754126584999998,-1.1265000010668804,-64.54369568261498,782,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
262,25.854126585,-1.1040000061919497,-63.25454093721547,796,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
263,25.954126584999997,-1.0785000113170187,-61.793498853276695,813,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
264,26.054126585,-1.0500000179231224,-60.16056951565571,831,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
265,26.154126585,-1.0185000268040734,-58.355752969834626,851,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
266,26.254126584999998,-0.9840000358877848,-56.37904909709161,873,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
267,26.354126585,-0.946500045621852,-54.23045792307199,897,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
268,26.454126584999997,-0.9060000555126051,-51.90997941949057,922,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
269,26.554126585,-0.8625000656261933,-49.41761359013741,950,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
270,26.654126585,-0.8160000776194944,-46.753360529944615,980,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
271,26.754126584999998,-0.7665000900789181,-43.91722015791943,1011,0.5,28.64788975654116,1593,0.5,28.64788975654116,2132,0.0,0.0,500
272,26.854126585,-0.7140001026370306,-40.90919245300945,1045,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
273,26.954126584999997,-0.6585001169994109,-37.72927751293716,1080,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
274,27.054126585,-0.6000001319318213,-34.37747526698594,1117,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
275,27.154126585,-0.5385001481475826,-30.85378575602606,1157,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
276,27.254126584999998,-0.4740001657194818,-27.15820898422791,1198,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
277,27.354126585,-0.4065001842984415,-23.290744931590833,1241,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
278,27.454126584999997,-0.3360002037644988,-19.251393591241456,1285,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
279,27.554126585,-0.2625002240239743,-15.040154957812348,1332,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
280,27.654126585,-0.18600024540229776,-10.657029049949257,1381,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
281,27.754126584999998,-0.10650026806419777,-6.102015877090438,1432,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
282,27.854126585,-0.024000291969694665,-1.3751154369452259,1484,0.5,28.64788975654116,1593,0.49999999999999994,28.647889756541158,2132,0.0,0.0,500
283,27.954126584999997,0.06149968254166893,3.5236722510320213,1539,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
284,28.054126585,0.1499996562995165,8.594347234375228,1595,0.5,28.64788975654116,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
285,28.154126585,0.23849966775607578,13.665024377695508,1651,0.49999999999999994,28.647889756541158,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
286,28.254126584999998,0.32399967921276684,18.56381418248409,1706,0.49999999999999994,28.647889756541158,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
287,28.354126585,0.4064996906694567,23.29071664873336,1758,0.49999999999999994,28.647889756541158,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
288,28.454126584999997,0.4859997021261462,27.84573177644336,1809,0.4999999999999999,28.647889756541154,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
289,28.554126585,0.5624997135828345,32.228859565614044,1858,0.49999999999999994,28.647889756541158,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
290,28.654126585,0.6359997250395228,36.44010001624548,1905,0.4999999999999999,28.647889756541154,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
291,28.754126584999998,0.7064997364962105,40.47945312833763,1949,0.4999999999999999,28.647889756541154,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
292,28.854126585,0.7739997479528979,44.34691890189053,1992,0.4999999999999999,28.647889756541154,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
293,28.954126584999997,0.8384997594095827,48.04249733690402,2034,0.4999999999999999,28.647889756541154,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
294,29.054126585,0.8999997708662664,51.56618843337821,2073,0.4999999999999999,28.647889756541154,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
295,29.154126585,0.9584997823229509,54.917992191313196,2110,0.4999999999999999,28.647889756541154,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
296,29.254126584999998,1.0139997937796361,58.09790861070898,2145,0.49999999999999994,28.647889756541158,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
297,29.354126585,1.0664998052363217,61.10593769156553,2179,0.4999999999999999,28.647889756541154,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
298,29.454126584999997,1.1159998166930094,63.94207943388296,2210,0.4999999999999999,28.647889756541154,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
299,29.554126585,1.162499828149696,66.60633383766108,2240,0.49999999999999994,28.647889756541158,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
300,29.654126585,1.2059998396063836,69.0987009029,2268,0.49999999999999994,28.647889756541158,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
301,29.754126584999998,1.2464998510630698,71.41918062959961,2293,0.4999999999999999,28.647889756541154,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
302,29.854126585,1.2839998625197568,73.56777301776,2317,0.49999999999999994,28.647889756541158,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
303,29.954126584999997,1.3184998739764444,75.54447806738119,2339,0.4999999999999999,28.647889756541154,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
304,30.054126585,1.3499998854331297,77.34929577846299,2359,0.49999999999999994,28.647889756541158,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
305,30.154126585,1.378499896889816,78.9822261510056,2378,0.49999999999999994,28.647889756541158,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
306,30.254126584999998,1.4039999083465007,80.44326918500889,2394,0.4999999999999999,28.647889756541154,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
307,30.354126585,1.4264999198031851,81.7324248804729,2408,0.49999999999999994,28.647889756541158,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
308,30.454126584999997,1.4459999312598688,82.84969323739764,2421,0.4999999999999999,28.647889756541154,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
309,30.554126585,1.4624999427165537,83.79507425578319,2431,0.4999999999999999,28.647889756541154,1593,0.4999999999999998,28.647889756541147,2132,0.0,0.0,500
310,30.654126585,1.4759999541732387,84.5685679356295,2440,0.4999999999999999,28.647889756541154,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
311,30.754126584999998,1.4864999656299236,85.17017427693655,2446,0.49999999999999994,28.647889756541158,1593,0.4999999999999999,28.647889756541154,2132,0.0,0.0,500
312,30.854126585,1.4939999770866084,85.59989327970436,2451,0.49999999999999994,28.647889756541158,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
313,30.954126584999997,1.4984999885432935,85.85772494393294,2454,0.49999999999999994,28.647889756541158,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
314,31.054126585,1.499999999999978,85.94366926962222,2455,0.49999999999999994,28.647889756541158,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
315,31.054126966,1.4999999999999998,85.94366926962347,2455,0.49999999999999994,28.647889756541158,1593,0.49999999999999983,28.64788975654115,2132,0.0,0.0,500
